paper_id,filename,word,count
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,council,14
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,immigrants,13
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,staying,12
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,person,12
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,population,11
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,rates,10
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,national,10
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,parliament,10
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,illegal,10
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,commission,10
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,trump,10
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,center,10
47,the-future-of-transatlantic-relations_novotny-2025-migrant-repatriations-as-a-transatlantic-challenge-some-legal-methodological-and-democratic-considerations.pdf,nationals,9
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,debt,113
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,fiscal,97
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,commission,49
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,gdp,46
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,reform,43
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,ratio,41
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,rate,41
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,primary,37
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,economic,36
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,baseline,33
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,proposal,30
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,scenario,29
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,scenarios,27
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,rates,27
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,sustainability,22
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,plans,22
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,sgp,20
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,crisis,20
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,structural,20
48,reforming-economic-and-monetary-union-balancing-spending-and-public-debt-sustainability__Reforming-Economic-and-Monetary-Union-Policy-Brief.pdf,surplus,20
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,trade,38
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,global,33
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,economic,29
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,risking,26
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,globalisation,26
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,sustainability,24
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,china,22
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,smes,21
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,security,15
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,commission,12
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,strategic,12
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,transatlantic,11
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,relations,11
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,market,10
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,digitalisation,10
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,companies,9
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,asia,8
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,foreign,8
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,digital,8
49,the-7ds-de-risking-globalisation-in-depth__Derisking-Globalisation.pdf,technologies,8
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,switzerland,77
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,swiss,75
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,agreements,25
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,bilateral,25
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,relations,24
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,market,19
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,trade,14
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,ifa,12
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,government,12
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,brexit,10
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,spp,10
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,parties,9
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,packages,9
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,party,9
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,negotiations,9
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,legal,8
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,eea,8
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,movement,8
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,law,8
50,relations-between-the-eu-and-switzerland-too-much-to-lose-too-little-to-negotiate__Martens-Centre-Policy-Brief.pdf,referendum,7
51,the-7ds-demography-extended__Demography.pdf,labour,132
51,the-7ds-demography-extended__Demography.pdf,women,118
51,the-7ds-demography-extended__Demography.pdf,education,105
51,the-7ds-demography-extended__Demography.pdf,gender,84
51,the-7ds-demography-extended__Demography.pdf,population,78
51,the-7ds-demography-extended__Demography.pdf,young,71
51,the-7ds-demography-extended__Demography.pdf,care,64
51,the-7ds-demography-extended__Demography.pdf,employment,63
51,the-7ds-demography-extended__Demography.pdf,sustainability,60
51,the-7ds-demography-extended__Demography.pdf,market,53
51,the-7ds-demography-extended__Demography.pdf,migration,53
51,the-7ds-demography-extended__Demography.pdf,demography,51
51,the-7ds-demography-extended__Demography.pdf,demographic,51
51,the-7ds-demography-extended__Demography.pdf,training,50
51,the-7ds-demography-extended__Demography.pdf,social,50
51,the-7ds-demography-extended__Demography.pdf,health,48
51,the-7ds-demography-extended__Demography.pdf,commission,46
51,the-7ds-demography-extended__Demography.pdf,children,45
51,the-7ds-demography-extended__Demography.pdf,skills,45
51,the-7ds-demography-extended__Demography.pdf,migrants,44
52,the-7ds-digitalisation-extended__Digitalisation.pdf,digital,187
52,the-7ds-digitalisation-extended__Digitalisation.pdf,market,110
52,the-7ds-digitalisation-extended__Digitalisation.pdf,global,80
52,the-7ds-digitalisation-extended__Digitalisation.pdf,technology,68
52,the-7ds-digitalisation-extended__Digitalisation.pdf,cybersecurity,68
52,the-7ds-digitalisation-extended__Digitalisation.pdf,commission,66
52,the-7ds-digitalisation-extended__Digitalisation.pdf,sustainability,65
52,the-7ds-digitalisation-extended__Digitalisation.pdf,data,65
52,the-7ds-digitalisation-extended__Digitalisation.pdf,innovation,64
52,the-7ds-digitalisation-extended__Digitalisation.pdf,regulation,52
52,the-7ds-digitalisation-extended__Digitalisation.pdf,security,51
52,the-7ds-digitalisation-extended__Digitalisation.pdf,technological,47
52,the-7ds-digitalisation-extended__Digitalisation.pdf,investment,46
52,the-7ds-digitalisation-extended__Digitalisation.pdf,technologies,46
52,the-7ds-digitalisation-extended__Digitalisation.pdf,capital,44
52,the-7ds-digitalisation-extended__Digitalisation.pdf,companies,44
52,the-7ds-digitalisation-extended__Digitalisation.pdf,international,43
52,the-7ds-digitalisation-extended__Digitalisation.pdf,council,40
52,the-7ds-digitalisation-extended__Digitalisation.pdf,digitalisation,38
52,the-7ds-digitalisation-extended__Digitalisation.pdf,trade,38
53,the-7ds-debt-extended__Debt.pdf,financial,127
53,the-7ds-debt-extended__Debt.pdf,debt,121
53,the-7ds-debt-extended__Debt.pdf,economic,113
53,the-7ds-debt-extended__Debt.pdf,sustainability,92
53,the-7ds-debt-extended__Debt.pdf,national,91
53,the-7ds-debt-extended__Debt.pdf,fiscal,85
53,the-7ds-debt-extended__Debt.pdf,budget,79
53,the-7ds-debt-extended__Debt.pdf,crisis,64
53,the-7ds-debt-extended__Debt.pdf,social,62
53,the-7ds-debt-extended__Debt.pdf,market,57
53,the-7ds-debt-extended__Debt.pdf,commission,55
53,the-7ds-debt-extended__Debt.pdf,spending,52
53,the-7ds-debt-extended__Debt.pdf,stability,45
53,the-7ds-debt-extended__Debt.pdf,governance,39
53,the-7ds-debt-extended__Debt.pdf,ecb,35
53,the-7ds-debt-extended__Debt.pdf,crises,34
53,the-7ds-debt-extended__Debt.pdf,resources,33
53,the-7ds-debt-extended__Debt.pdf,monetary,33
53,the-7ds-debt-extended__Debt.pdf,esm,32
53,the-7ds-debt-extended__Debt.pdf,reform,28
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,defence,123
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,investment,44
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,budget,34
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,russia,28
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,gdp,27
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,equipment,23
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,expenditure,23
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,item,17
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,spending,14
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,mff,13
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,russian,12
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,support,11
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,eda,11
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,ukraine,11
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,strategic,11
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,budgets,10
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,fund,10
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,industrial,9
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,security,9
54,freedom-must-be-better-armed-than-tyranny-boosting-research-and-industrial-capacity-for-european-defence__Martens-Centre-Policy-Brief.pdf,technological,8
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,energy,207
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,climate,129
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,global,114
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,supply,106
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,decarbonisation,100
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,sustainability,97
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,technologies,82
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,china,82
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,market,79
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,industrial,78
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,green,75
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,clean,70
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,security,65
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,economic,62
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,carbon,61
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,financial,61
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,investment,57
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,chains,55
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,industry,52
55,the-7ds-decarbonisation-extended__Decarbonisation.pdf,international,52
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,christian,758
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,democracy,421
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,party,335
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,parties,307
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,democratic,303
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,social,275
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,epp,250
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,conservatism,232
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,politics,189
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,conservative,189
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,national,164
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,democrats,148
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,liberal,144
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,war,138
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,conservatives,122
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,values,121
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,integration,104
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,economic,104
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,society,100
56,christian-democracy-conservatism-and-the-challenge-of-the-extremes__Christian-Democracy-Conservatism-and-the-Challenge-of-the-Extremes.pdf,populism,96
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,czech,221
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,czechia,144
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,disinformation,133
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,women,124
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,democratic,95
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,german,81
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,party,80
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,government,72
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,migration,70
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,politics,65
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,democracy,63
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,ukraine,61
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,relations,60
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,parties,57
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,support,55
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,social,54
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,cooperation,52
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,germany,51
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,economic,50
57,resilience-unveiled-shaping-the-future-of-central-europe__Resilience-Unveiled-Shaping-the-Future-of-Central-Europe.pdf,strategic,49
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,industrial,69
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,ukraine,38
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,economic,22
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,strategic,19
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,defence,17
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,reconstruction,16
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,aid,15
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,geopolitical,14
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,security,12
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,energy,12
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,market,12
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,rodrik,12
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,interventions,11
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,industry,11
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,commission,11
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,strategy,11
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,national,9
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,economy,8
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,government,8
58,overcoming-the-geography-of-discontent-new-perspectives-and-innovative-solutions_8.pdf,resilience,8
59,the-7ds-democracy-extended__Democracy.pdf,commission,168
59,the-7ds-democracy-extended__Democracy.pdf,council,165
59,the-7ds-democracy-extended__Democracy.pdf,parliament,135
59,the-7ds-democracy-extended__Democracy.pdf,national,130
59,the-7ds-democracy-extended__Democracy.pdf,subsidiarity,103
59,the-7ds-democracy-extended__Democracy.pdf,parties,84
59,the-7ds-democracy-extended__Democracy.pdf,law,71
59,the-7ds-democracy-extended__Democracy.pdf,democracy,69
59,the-7ds-democracy-extended__Democracy.pdf,enlargement,68
59,the-7ds-democracy-extended__Democracy.pdf,sustainability,67
59,the-7ds-democracy-extended__Democracy.pdf,accession,67
59,the-7ds-democracy-extended__Democracy.pdf,governance,60
59,the-7ds-democracy-extended__Democracy.pdf,reforms,54
59,the-7ds-democracy-extended__Democracy.pdf,president,54
59,the-7ds-democracy-extended__Democracy.pdf,defence,54
59,the-7ds-democracy-extended__Democracy.pdf,legislative,53
59,the-7ds-democracy-extended__Democracy.pdf,democratic,47
59,the-7ds-democracy-extended__Democracy.pdf,elections,47
59,the-7ds-democracy-extended__Democracy.pdf,decision,44
59,the-7ds-democracy-extended__Democracy.pdf,treaties,41
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,lithuania,129
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,belarusians,119
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,poland,88
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,residence,81
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,discrimination,77
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,belarusian,63
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,belarus,62
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,permit,61
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,temporary,48
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,protection,47
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,citizens,37
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,humanitarian,36
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,documents,35
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,grounds,35
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,rights,34
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,law,34
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,republic,32
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,international,31
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,national,26
60,challenges-of-belarusian-migration-in-the-eu__KA_book_2023_EN.pdf,obtaining,26
61,youth-of-the-epp-25-years-on-the-right-side-of-history__YEPP-25-Years-Publication.pdf,yepp,310
61,youth-of-the-epp-25-years-on-the-right-side-of-history__YEPP-25-Years-Publication.pdf,epp,141
61,youth-of-the-epp-25-years-on-the-right-side-of-history__YEPP-25-Years-Publication.pdf,youth,111
61,youth-of-the-epp-25-years-on-the-right-side-of-history__YEPP-25-Years-Publication.pdf,congress,64
61,youth-of-the-epp-25-years-on-the-right-side-of-history__YEPP-25-Years-Publication.pdf,young,57
61,youth-of-the-epp-25-years-on-the-right-side-of-history__YEPP-25-Years-Publication.pdf,council,48
61,youth-of-the-epp-25-years-on-the-right-side-of-history__YEPP-25-Years-Publication.pdf,president,46
61,youth-of-the-epp-25-years-on-the-right-side-of-history__YEPP-25-Years-Publication.pdf,resolution,46
